material_id,expert_rank,expert_zh,expert_en,title_zh,title_en,material_type,material_type_zh,material_type_en,year,concepts_zh,concepts_en,source_url,source_title,source_type,source_type_zh,source_type_en,doi,isbn13,openlibrary_key,google_books_id,evidence_level,evidence_level_zh,evidence_level_en,notes_zh,notes_en
207,67,金・匡,Gene Quong,參考來源：https://help.stockstrader.com/en/support/solutions/articles/33000210228-money-flow-index-mfi-,Reference source: https://help.stockstrader.com/en/support/solutions/articles/33000210228-money-flow-index-mfi-,source,參考來源,Reference source,,MFI 資金流量指標；成交量分析,Money Flow Index; Volume Analysis,https://help.stockstrader.com/en/support/solutions/articles/33000210228-money-flow-index-mfi-,https://help.stockstrader.com/en/support/solutions/articles/33000210228-money-flow-index-mfi-,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Money Flow Index 共同創作者，將成交量整合進 RSI 類動量分析。,Research material linked to Gene Quong for Money Flow Index; Volume Analysis.
206,67,金・匡,Gene Quong,參考來源：https://library.tradingtechnologies.com/trade/chrt-ti-money-flow-index.html,Reference source: https://library.tradingtechnologies.com/trade/chrt-ti-money-flow-index.html,source,參考來源,Reference source,,MFI 資金流量指標；成交量分析,Money Flow Index; Volume Analysis,https://library.tradingtechnologies.com/trade/chrt-ti-money-flow-index.html,https://library.tradingtechnologies.com/trade/chrt-ti-money-flow-index.html,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Money Flow Index 共同創作者，將成交量整合進 RSI 類動量分析。,Research material linked to Gene Quong for Money Flow Index; Volume Analysis.
205,67,金・匡,Gene Quong,參考來源：https://www.tradingview.com/support/solutions/43000502348-money-flow-mfi/,Reference source: https://www.tradingview.com/support/solutions/43000502348-money-flow-mfi/,source,參考來源,Reference source,,MFI 資金流量指標；成交量分析,Money Flow Index; Volume Analysis,https://www.tradingview.com/support/solutions/43000502348-money-flow-mfi/,https://www.tradingview.com/support/solutions/43000502348-money-flow-mfi/,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Money Flow Index 共同創作者，將成交量整合進 RSI 類動量分析。,Research material linked to Gene Quong for Money Flow Index; Volume Analysis.
208,68,阿夫魯姆・蘇達克,Avrum Soudack,原文題名：Money Flow Index,Money Flow Index,indicator,技術指標,Technical indicator,1989,MFI 資金流量指標；成交量分析,Money Flow Index; Volume Analysis,https://www.tradingview.com/support/solutions/43000502348-money-flow-mfi/,Money Flow Index,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Money Flow Index 共同創作者，MFI 也常被稱為加入成交量的 RSI。,Research material linked to Avrum Soudack for Money Flow Index; Volume Analysis.
211,68,阿夫魯姆・蘇達克,Avrum Soudack,參考來源：https://help.stockstrader.com/en/support/solutions/articles/33000210228-money-flow-index-mfi-,Reference source: https://help.stockstrader.com/en/support/solutions/articles/33000210228-money-flow-index-mfi-,source,參考來源,Reference source,,MFI 資金流量指標；成交量分析,Money Flow Index; Volume Analysis,https://help.stockstrader.com/en/support/solutions/articles/33000210228-money-flow-index-mfi-,https://help.stockstrader.com/en/support/solutions/articles/33000210228-money-flow-index-mfi-,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Money Flow Index 共同創作者，MFI 也常被稱為加入成交量的 RSI。,Research material linked to Avrum Soudack for Money Flow Index; Volume Analysis.
210,68,阿夫魯姆・蘇達克,Avrum Soudack,參考來源：https://library.tradingtechnologies.com/trade/chrt-ti-money-flow-index.html,Reference source: https://library.tradingtechnologies.com/trade/chrt-ti-money-flow-index.html,source,參考來源,Reference source,,MFI 資金流量指標；成交量分析,Money Flow Index; Volume Analysis,https://library.tradingtechnologies.com/trade/chrt-ti-money-flow-index.html,https://library.tradingtechnologies.com/trade/chrt-ti-money-flow-index.html,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Money Flow Index 共同創作者，MFI 也常被稱為加入成交量的 RSI。,Research material linked to Avrum Soudack for Money Flow Index; Volume Analysis.
209,68,阿夫魯姆・蘇達克,Avrum Soudack,參考來源：https://www.tradingview.com/support/solutions/43000502348-money-flow-mfi/,Reference source: https://www.tradingview.com/support/solutions/43000502348-money-flow-mfi/,source,參考來源,Reference source,,MFI 資金流量指標；成交量分析,Money Flow Index; Volume Analysis,https://www.tradingview.com/support/solutions/43000502348-money-flow-mfi/,https://www.tradingview.com/support/solutions/43000502348-money-flow-mfi/,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Money Flow Index 共同創作者，MFI 也常被稱為加入成交量的 RSI。,Research material linked to Avrum Soudack for Money Flow Index; Volume Analysis.
212,69,彼得・馬丁,Peter G. Martin,《富達基金投資指南》,The Investor's Guide to Fidelity Funds,book,書籍,Book,1989,Ulcer Index；風險 / 回撤,Ulcer Index; Risk / Drawdown,https://openlibrary.org/works/OL4775488W,The investor's guide to fidelity funds,book_catalog,書目資料,Book catalog,,,/works/OL4775488W,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",Ulcer Index 共同創作者，用於衡量下行風險與回撤痛苦程度。,Research material linked to Peter G. Martin for Ulcer Index; Risk / Drawdown.
213,69,彼得・馬丁,Peter G. Martin,參考來源：https://chartschool.stockcharts.com/table-of-contents/technical-indicators-and-overlays/technical-indicators/ulcer-index,Reference source: https://chartschool.stockcharts.com/table-of-contents/technical-indicators-and-overlays/technical-indicators/ulcer-index,source,參考來源,Reference source,,Ulcer Index；風險 / 回撤,Ulcer Index; Risk / Drawdown,https://chartschool.stockcharts.com/table-of-contents/technical-indicators-and-overlays/technical-indicators/ulcer-index,https://chartschool.stockcharts.com/table-of-contents/technical-indicators-and-overlays/technical-indicators/ulcer-index,indicator_reference,指標參考,Indicator reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Ulcer Index 共同創作者，用於衡量下行風險與回撤痛苦程度。,Research material linked to Peter G. Martin for Ulcer Index; Risk / Drawdown.
214,70,拜倫・麥肯,Byron McCann,《富達基金投資指南》,The Investor's Guide to Fidelity Funds,book,書籍,Book,1989,Ulcer Index；風險 / 回撤,Ulcer Index; Risk / Drawdown,https://openlibrary.org/works/OL4775488W,The investor's guide to fidelity funds,book_catalog,書目資料,Book catalog,,,/works/OL4775488W,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",Ulcer Index 共同作者，適合放入技術分析風險/回撤指標分類。,Research material linked to Byron McCann for Ulcer Index; Risk / Drawdown.
215,70,拜倫・麥肯,Byron McCann,參考來源：https://chartschool.stockcharts.com/table-of-contents/technical-indicators-and-overlays/technical-indicators/ulcer-index,Reference source: https://chartschool.stockcharts.com/table-of-contents/technical-indicators-and-overlays/technical-indicators/ulcer-index,source,參考來源,Reference source,,Ulcer Index；風險 / 回撤,Ulcer Index; Risk / Drawdown,https://chartschool.stockcharts.com/table-of-contents/technical-indicators-and-overlays/technical-indicators/ulcer-index,https://chartschool.stockcharts.com/table-of-contents/technical-indicators-and-overlays/technical-indicators/ulcer-index,indicator_reference,指標參考,Indicator reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Ulcer Index 共同作者，適合放入技術分析風險/回撤指標分類。,Research material linked to Byron McCann for Ulcer Index; Risk / Drawdown.
216,71,艾蒂安・博特斯,Etienne Botes,《Vortex 指標》,The Vortex Indicator,article,文章,Article,2010,Vortex 指標；趨勢跟隨,Vortex Indicator; Trend Following,https://doi.org/10.1109/tim.2024.3418095,Vortex Retarder Allows Broadband Polarization Direction Indicator,academic_paper,學術論文,Academic paper,10.1109/tim.2024.3418095,,,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",Vortex Indicator 共同創作者，該指標受 Wilder DMI 啟發，用於趨勢轉折與確認。,Research material linked to Etienne Botes for Vortex Indicator; Trend Following.
217,71,艾蒂安・博特斯,Etienne Botes,參考來源：https://traders.com/documentation/feedbk_docs/2010/01/Botes.html,Reference source: https://traders.com/documentation/feedbk_docs/2010/01/Botes.html,source,參考來源,Reference source,,Vortex 指標；趨勢跟隨,Vortex Indicator; Trend Following,https://traders.com/documentation/feedbk_docs/2010/01/Botes.html,https://traders.com/documentation/feedbk_docs/2010/01/Botes.html,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Vortex Indicator 共同創作者，該指標受 Wilder DMI 啟發，用於趨勢轉折與確認。,Research material linked to Etienne Botes for Vortex Indicator; Trend Following.
218,71,艾蒂安・博特斯,Etienne Botes,參考來源：https://www.investopedia.com/terms/v/vortex-indicator-vi.asp,Reference source: https://www.investopedia.com/terms/v/vortex-indicator-vi.asp,source,參考來源,Reference source,,Vortex 指標；趨勢跟隨,Vortex Indicator; Trend Following,https://www.investopedia.com/terms/v/vortex-indicator-vi.asp,https://www.investopedia.com/terms/v/vortex-indicator-vi.asp,indicator_reference,指標參考,Indicator reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Vortex Indicator 共同創作者，該指標受 Wilder DMI 啟發，用於趨勢轉折與確認。,Research material linked to Etienne Botes for Vortex Indicator; Trend Following.
219,72,道格拉斯・西普曼,Douglas Siepman,《Vortex 指標》,The Vortex Indicator,article,文章,Article,2010,Vortex 指標；趨勢跟隨,Vortex Indicator; Trend Following,https://doi.org/10.1109/tim.2024.3418095,Vortex Retarder Allows Broadband Polarization Direction Indicator,academic_paper,學術論文,Academic paper,10.1109/tim.2024.3418095,,,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",Vortex Indicator 共同創作者，適合歸檔於 DMI 類趨勢與方向變化指標。,Research material linked to Douglas Siepman for Vortex Indicator; Trend Following.
220,72,道格拉斯・西普曼,Douglas Siepman,參考來源：https://traders.com/documentation/feedbk_docs/2010/01/Botes.html,Reference source: https://traders.com/documentation/feedbk_docs/2010/01/Botes.html,source,參考來源,Reference source,,Vortex 指標；趨勢跟隨,Vortex Indicator; Trend Following,https://traders.com/documentation/feedbk_docs/2010/01/Botes.html,https://traders.com/documentation/feedbk_docs/2010/01/Botes.html,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Vortex Indicator 共同創作者，適合歸檔於 DMI 類趨勢與方向變化指標。,Research material linked to Douglas Siepman for Vortex Indicator; Trend Following.
